,Stadtteil,Venue,Venue id,Venue Latitude,Venue Longitude,Venue Category
520,Merheim,Brehmer's Cafe,4ebfb797cc212562ad27edc7,50.942739968103055,7.048760071204411,Café
521,Merheim,DAS FUTTERHAUS - Köln,4dd7c9ac45ddced8208ed791,50.94307497473615,7.051752579289885,Pet Store
523,Merheim,Kaufland,4b76ad3bf964a520e3572ee3,50.94198407924761,7.05045597098858,Big Box Store
524,Merheim,ALDI SÜD,4df39059aeb7170aa2f16342,50.9426320952395,7.045491068080082,Supermarket
525,Merheim,Clownerie,4dfcf529483b96a3aaa7bc7f,50.94251359593487,7.0419552035951405,German Restaurant
528,Neubrück,Rossmann,503fbd0b7e2752ec471b5605,50.93415,7.06124,Drugstore
530,Neubrück,ACR-Sportcenter,4b058873f964a520f5c622e3,50.929141272490924,7.062227235764399,Gym / Fitness Center
531,Neubrück,Trinkhalle Kiosk,510a3e14e4b0f8bd9eb31da0,50.933698,7.060698,Convenience Store
532,Neubrück,Ludwig-Quidde-Platz,5187491d498efdc2b15339b1,50.93146971771612,7.058608115429489,Plaza
534,Ostheim,Lidl,4fcf611b3ac6d9ec9903763a,50.9299968,7.0481619,Supermarket
535,Ostheim,Hotel Servatius,4dc8598552b1cf5c162b96af,50.93489926587969,7.04693105019385,Hotel
536,Ostheim,REWE,4d467e49befe236ae70309e3,50.93099987926393,7.040427532908097,Supermarket
537,Ostheim,H Ostheim,4d76516bb8e28cfafcc30467,50.929122458154254,7.041806246087224,Tram Station
538,Ostheim,Karadağ Supermarkt,5139c77ce4b06134143ddbc7,50.93006181853008,7.04039020037548,Supermarket
539,Ostheim,PENNY,5007bd13e4b05eac5afe6649,50.92906261890359,7.0458099239425565,Supermarket
540,Ostheim,H Autobahn,4dc39e3ee4cd169dc61eb985,50.92726709983252,7.0537081731550995,Tram Station
541,Westhoven,Sportspark Cologne,4f37a1e5e4b0571dc7a8e417,50.907756157950544,7.004887096786246,Soccer Field
542,Westhoven,Gastwerk im Engelshof,4d9f3327925f236a2aca4944,50.90016396864551,7.020864486694335,German Restaurant
543,Westhoven,H Westhoven Kölner Straße,4c4db381ea24c9b690778214,50.90634475868981,7.015432260776089,Tram Station
544,Westhoven,H Westhoven Berliner Straße,4f86d9ede4b027051134734b,50.90148097003327,7.025081306892855,Tram Station
546,Bocklemünd/Mengenich,REWE,4e6e290daeb7ba66d9f344b7,50.979645737975865,6.867490904556007,Supermarket
547,Bocklemünd/Mengenich,AS Köln-Bocklemünd (102),504ec9b2e4b077dc62d0d29a,50.977914,6.851126,Intersection
548,Bocklemünd/Mengenich,McDonald's,511515a4704375212b6111a4,50.980832195464075,6.844122503239442,Fast Food Restaurant
549,Bocklemünd/Mengenich,Restaurant Adria,4fe3465ee4b00f2600dae2e6,50.97386686035939,6.863760814270557,Eastern European Restaurant
550,Bocklemünd/Mengenich,Altes Poststadion,4d84e2427e8ef04dceb714be,50.9715761220114,6.860773326765303,German Restaurant
551,Bocklemünd/Mengenich,About Tea & Coffee Shop,51f8b22a2fc61f90443a868e,50.978723090837406,6.846778392791748,Food & Drink Shop
552,Bocklemünd/Mengenich,Burger King,4b7982cff964a520ccfd2ee3,50.98008637854099,6.845971973841266,Fast Food Restaurant
553,Bocklemünd/Mengenich,Imbissstube bei Dimi,50ae65e8e4b0c59ee8f4f571,50.973074,6.866275,Snack Place
554,Bocklemünd/Mengenich,Bahnschranke,4d9c17936bd2a35d6549c0c8,50.97056945906213,6.864917228055211,Intersection
555,Dünnwald,Lidl,4c13c3dc82a3c9b64a05fcf8,50.999696,7.037085,Supermarket
556,Dünnwald,Cafe Restaurant Waldschenke,559303b4498e9837675fa073,51.01000955910429,7.03597476824671,Restaurant
557,Dünnwald,CENTERSHOP Köln-Dünnwald,508baffbe4b0ad933ba4c29e,51.002271,7.041581,Shopping Mall
558,Dünnwald,Kölner Putzteufel Gebäudedienste,5dd3d36d440e0800079f4514,51.002815872382584,7.035149931907654,Dry Cleaner
559,Dünnwald,Star Tankstelle,4dc2d91b887770a6be098476,51.001729,7.041942,Gas Station
560,Dünnwald,Coчи,50faf162e4b0a676bb5af1b5,51.001669,7.041959,Eastern European Restaurant
561,Dünnwald,H Odenthaler Straße,4f12a4c3e4b0d3f8a6af74d8,51.00165433552442,7.042886099588561,Tram Station
562,Dünnwald,Schreinerei Lenartz & Konrath GmbH Köln,5b84e9f747f876002c465bd0,51.000611,7.039606,Construction & Landscaping
564,Höhenhaus,H Am Emberg,4fb0ff74e4b0cb0e300c926f,50.98913190259973,7.029809091882286,Tram Station
565,Höhenhaus,Wohnzeit Köln Appartement,566dc06a498eeb3ab71005bf,50.98603,7.033453,Hotel
566,Höhenhaus,Locatec Köln - Brüßeler Ortungstechnik,5cd569873e6741003915c3be,50.98748472,7.03779627,Building
568,Höhenhaus,PENNY,57ab7bcb498eef084fe14e4f,50.982149,7.0349134,Supermarket
569,Poll,Handelshof,4b2fbbb9f964a520c4ee24e3,50.92162265019344,7.000536629091465,Big Box Store
570,Poll,Rossmann,4fd33a19e4b054c5993c7f0b,50.91597320709407,6.991615840864104,Drugstore
571,Poll,Alt Poller Wirtshaus,4caf26e5eb65b1f78c3761cd,50.91136361325152,6.9898936452991505,Beer Garden
572,Poll,Lidl,4fcf61183ac6d9ec990373f8,50.916528122114144,6.990138559628791,Supermarket
573,Poll,Electrum,4f5bfe24e4b00747db03aeb8,50.92203660336752,6.998062246328844,Nightclub
574,Poll,Flamme Küchen + Möbel,4d2889206e27a143db021b24,50.92233505352763,6.99785386724719,Furniture / Home Store
575,Poll,McDonald's,4b0d589ff964a520bb4623e3,50.92232107336489,6.997803569137437,Fast Food Restaurant
576,Poll,H Poll Salmstraße,4c309d533896e21e00c1e590,50.91598788230217,6.992658669635351,Tram Station
577,Poll,A.T.U Köln - Poll,4ee0b2bb9adf58ec9e177e6e,50.921129,6.997855,Automotive Shop
578,Poll,Netto City,58f0c25635f983180465b769,50.91579275,6.99161601,Supermarket
579,Poll,Staples,4cda932fd4ecb1f7d05e7448,50.92202861488017,6.997903330206491,Paper / Office Supplies Store
580,Poll,H Baumschulenweg,4c4db3eeea24c9b67d2b8314,50.914736699805765,7.00040942161804,Tram Station
581,Poll,Hertz Autovermietung,4e3b8f8bd164b5291193b129,50.923068433199155,6.99648667534997,Rental Car Location
582,Poll,Südbrücke Köln,5229c31f11d26c69c7846aaf,50.91964704217149,6.986556681933291,Hotel
583,Poll,H Raiffeisenstraße,4bff6d20ca1920a1d4d1ec81,50.92017954355181,6.985827659190421,Tram Station
584,Poll,ALDI SÜD,4d061ad254d0236a308bf7d5,50.917527319986355,6.983855471651168,Supermarket
585,Poll,Wok Zhang,4ecb8c215c5cfb26b50227d9,50.921291380670816,6.9842394338297975,Asian Restaurant
586,Humboldt/Gremberg,real,4b0d54dff964a520754623e3,50.925731,7.006911,Big Box Store
588,Humboldt/Gremberg,Lidl,4cac3e8a2776b60c70cc4f0d,50.927292682799354,7.0042723417282104,Supermarket
589,Humboldt/Gremberg,Klein's Backstube,50fd80b8e4b0c3b21dbb37f9,50.92581506390322,7.00777530670166,Bakery
590,Humboldt/Gremberg,Wiedstr.,544213f3498e71ae5f24300e,50.92684195573656,7.008847411869866,Bus Stop
591,Humboldt/Gremberg,Der Kölner Bio Bauer,54705a84498e14e5b75c039d,50.9267736142881,7.0167290975796455,Organic Grocery
592,Humboldt/Gremberg,ALDI SÜD,50e58b4be4b04aa96c15cf5a,50.927937584613225,7.0060411138455265,Supermarket
593,Humboldt/Gremberg,Getränke Hoffmann,53345e18498edc6d34c71973,50.9278931212362,7.003646177909786,Liquor Store
594,Deutz,LANXESS arena,4b058870f964a5202ec622e3,50.938628549507925,6.982916593551636,Concert Hall
595,Deutz,Bäckerei Hütten,4cb1867039458cfa492d0ca0,50.93695185106621,6.977121387178982,Bakery
596,Deutz,Villa Mathilde,4e3d43acc65b4ec275df9b6d,50.9357145001145,6.97447081072782,Café
597,Deutz,Günnewig Hotel Stadtpalais,4be079544c55b651f572eab7,50.93717259006211,6.983823300582107,Hotel
598,Deutz,Gaststätte Lommerzheim,4f64aa9ce4b05c1d5984a1b6,50.93866,6.973919,Gastropub
599,Deutz,design post,4eb52a3e722e578a4f5011db,50.94213917494354,6.981780150821732,Museum
600,Deutz,Saint Louis,525829d711d2296f455edab5,50.93685548663308,6.974741459347724,Bistro
601,Deutz,denn's Biomarkt,4e0dc26162e1d5a30cf9e10a,50.93682511839358,6.975291767543287,Organic Grocery
602,Deutz,HoteLux,4b05886ff964a520b2c522e3,50.93885159935096,6.977004468335266,Eastern European Restaurant
603,Deutz,Deutzer Rheinufer,4da1a99d540ea1cd95f96bde,50.935176897255666,6.969451904296875,Pedestrian Plaza
604,Deutz,Em Bierstüffge,4daec45d4b229076786d356c,50.93700592861991,6.9765087962150565,German Restaurant
605,Deutz,PANORAMA KölnTriangle,4b6681c3f964a520e7222be3,50.940346205498585,6.971759139983927,Scenic Lookout
606,Deutz,Diana Ristorante Pizzeria,4b69c2d2f964a52097b22be3,50.93654137419194,6.973998822585984,Pizza Place
607,Deutz,Rheinboulevard,55a3929a498ebf3dc53bf54f,50.93858638825626,6.96838911741181,Scenic Lookout
608,Deutz,Indian Masala,516d3378e4b0effddb8a52ac,50.93705814546503,6.976688959382038,Indian Restaurant
609,Deutz,Hyatt Regency Cologne,4b058869f964a52005c422e3,50.94045228502279,6.9691554077887155,Hotel
610,Deutz,Regency Club,4eb17c8830f855c20f33052d,50.94045637920903,6.969070814103277,Lounge
611,Deutz,Düx - Kölsche Bierstube,548dd77d498e439cbfc49e04,50.94291712576577,6.981961289933058,Comfort Food Restaurant
612,Deutz,Dağ Döner,4f928cc3e4b0dcd911a2df7a,50.93644171826778,6.986085260908303,Doner Restaurant
613,Deutz,Café Especial,4b4f6582f964a520b90427e3,50.939473,6.975546,Mexican Restaurant
614,Deutz,Kaffeebar,4f082a7ce4b0ad9c24e85106,50.936909653255846,6.973451683695853,Coffee Shop
615,Deutz,Radisson Blu,4bc3795bb492d13a5dcda860,50.9439833,6.9849167,Hotel
616,Deutz,Pyramidenpark,5173d26de4b0eb7a4866539a,50.93667142414311,6.991831414303938,Park
617,Deutz,Heimisch,582055bf001d8714781cd16d,50.93676930418698,6.974023266098072,Café
618,Deutz,Glashaus Restaurant,4ce95308fe90a35d14d4470e,50.94044112160866,6.969174806602777,Restaurant
619,Deutz,Mongo's,4b4e0e5af964a520dcdf26e3,50.940170220743724,6.972355091644143,Mongolian Restaurant
620,Deutz,Vapiano,4b07ac2cf964a52066ff22e3,50.93965,6.97611,Italian Restaurant
621,Deutz,La Reina,4fc7395fe4b0c5a82f287503,50.939252418008685,6.976980773457688,Spanish Restaurant
622,Deutz,dm-drogerie markt,4dce6432b0fb25f6e341db20,50.93697875571872,6.974955207777043,Drugstore
623,Deutz,Ottoplatz,4efc5d3ce5faadaab3735607,50.94012423287158,6.974478948976176,Plaza
624,Deutz,Jugendherberge Köln-Deutz,4c24bbe9b012b713f38b0893,50.939116984677966,6.973566599242521,Hostel
625,Deutz,Kaffeesapiens,55d221ae498e90a92e6ec7ed,50.94295487496689,6.971081127780104,Coffee Shop
626,Deutz,bona'me,5294f3fa498e3402e21f241a,50.9370365095502,6.969637132811365,Middle Eastern Restaurant
627,Deutz,Radisson Blu Vitarium,4f49e02ae4b05ebee0fb313d,50.94397595510508,6.9854634363066985,Spa
628,Deutz,REWE Rahmati,4bdac9342a3a0f4713f8abb6,50.936701760509116,6.9747642497090965,Supermarket
629,Deutz,Schäl Sick Grill,5113eb33e4b0129691433c1c,50.93682254990865,6.974476874603043,BBQ Joint
630,Deutz,Gaffel Kölschbar,523afded498edc6c219a6ec4,50.94365910773016,6.979759486128402,BBQ Joint
631,Deutz,Kölnarena 2,4c41ab453735be9aceb618a4,50.93831392998538,6.98914545576746,Hockey Rink
632,Deutz,Grissini,5bdc85ab8fb09e002c83e32e,50.940627,6.968677,Italian Restaurant
633,Deutz,Brauhaus ohne Namen,4be05184cb81c9b6105f658b,50.93498142529919,6.974036665037645,Brewery
634,Deutz,Haus Zeyen,4c66b468e1da1b8d959a9bc3,50.938238,6.975116,Steakhouse
635,Deutz,Dorint an der Messe Köln,4b33c964f964a520271f25e3,50.94278228057757,6.981820332069302,Hotel
636,Deutz,Arena Grill,4bc33f314cdfc9b6c1089721,50.93906634059878,6.9779055997034085,BBQ Joint
637,Deutz,Sushi-Haus Deutz,5182bdc8498e5b375ef67eea,50.939113452593766,6.977460589185501,Sushi Restaurant
638,Deutz,Rosenstock,4dd7ee7a8877f1150ff5e1f2,50.93684108890439,6.9711389087768705,Restaurant
639,Deutz,Eiscafe Candy,5363a25911d27869ec85a366,50.93679179001542,6.977993966405698,Ice Cream Shop
640,Deutz,Eiscafé Coltamai,4dd918acd1647fcf3e728931,50.93589859525608,6.97782522278153,Ice Cream Shop
641,Deutz,Sticky Fingers,5be17063894eac00394a60b0,50.94033697297279,6.96883392327436,Sandwich Place
642,Deutz,BackWerk,4d36cdc4c47db1f79cb6e9a5,50.937063,6.976199,Bakery
643,Deutz,Paparazzi Lounge Bar & Restaurant,4b96b7d1f964a52001e034e3,50.944006350562745,6.984451926621305,Italian Restaurant
644,Deutz,Antik Brauhaus,4bd1726e77b29c7440968c82,50.9368631014659,6.974377781152725,German Restaurant
645,Deutz,Henkelmännchen,4b980b7ef964a5207a2835e3,50.938467875954515,6.9810550382385665,Restaurant
646,Deutz,Latino Cubana,4b8ea83cf964a520fa2e33e3,50.9391254658296,6.9766294956207275,Cuban Restaurant
647,Deutz,Bäckerei Hansen,4e15b55952b1b9e5644280ad,50.936953,6.97245,Bakery
649,Deutz,Imbiss Athena,4cceb60aee23a143fd802da8,50.93738552766319,6.978061537925644,Greek Restaurant
650,Deutz,Legends Bar,4b05886bf964a520bbc422e3,50.940639981807315,6.9689930574902315,Hotel Bar
651,Deutz,Backstage Restaurant Lanxess arena,4f58eb7fe4b0ad7e162fc460,50.9385192589255,6.982659519651309,Restaurant
652,Deutz,Deutzer Brauhaus,56f3a020498ef9f4d27156a3,50.940393,6.973751,Rhenisch Restaurant
653,Deutz,Pronto,4c6cd0031fb2a143009cfce6,50.943976822418314,6.9844547362253735,Breakfast Spot
654,Deutz,Vital Spa,4f625e82e4b02c4ed85ce588,50.94297831947725,6.982156430453792,Spa
655,Deutz,Wiener Feinbäcker Heberer,4b558ce1f964a52022e727e3,50.94046515257491,6.974339513723571,Bakery
656,Deutz,Restaurant OASIS,4c37568b18e72d7f1f5316f5,50.93756,6.96904,Greek Restaurant
657,Deutz,Bio's Bar,4fba935ce4b0f3be48aca1c2,50.936967115455815,6.983817563911085,Hotel Bar
658,Deutz,Joe Champs,506b4d15498e0be8f1cf7781,50.938879,6.978031,Sports Bar
659,Deutz,Reischplatz,4daad38643a112819700f33a,50.93619640477787,6.976474814505498,Plaza
660,Deutz,Waikiki American Pizza & Sportsbar,5496d388498e2fe76c26b504,50.93607,6.986343,Bistro
661,Deutz,Messe-Kreisel,56ac769f498e5b44c01b3941,50.94478695324095,6.9832556886920845,Plaza
662,Deutz,H Deutzer Freiheit,4b4f52d3f964a5204f0127e3,50.93800056381248,6.97142560963634,Tram Station
663,Deutz,Ibis Kitchen,565ab933498efa946bc36a5f,50.943479105806354,6.985825144603995,Breakfast Spot
664,Deutz,Bahnhof Köln-Deutzerfeld (KKD),4c80dabcd92ea093ce0b3b72,50.94083426344176,6.986333512982955,Train Station
665,Deutz,Gleis 4/5,4f75b382e4b001b08ca0b6c1,50.94088594076043,6.974970711826513,Platform
667,Deutz,Kölsch Pinte,51b0f114498e620dc499d443,50.937054,6.968694,Restaurant
668,Deutz,Wan Fu Cologne,4c4722640f5aa593d8dd7c76,50.93923025702891,6.969881057739258,Martial Arts School
669,Deutz,ibis budget Köln Messe,5062f54ffe70127d25d0639e,50.9437149,6.9869829,Hotel
670,Deutz,Puls Fitness Club & Spa,50cd9684e4b05a8a1f9984c0,50.94008473357402,6.969519581776157,Gym / Fitness Center
671,Deutz,Charles-de-Gaulle-Platz,502e203fe4b0dea801de5dd7,50.94202910876535,6.970996856689453,Plaza
672,Deutz,Deutzer Stadtgarten,5135f929e4b0a9c8f7aa3e4e,50.92909785136709,6.982401984064386,Park
673,Deutz,ibis Hotel Köln Messe,4b8e99e4f964a5202e2b33e3,50.94356887537722,6.9861577163837865,Hotel
674,Deutz,Talanx Asset Management,510bbcdae4b0f110f9f69e1b,50.943340590012625,6.971168518066405,Insurance Office
675,Deutz,Deutzer Werft,4ca5f443a6e08cfa8dab7594,50.930159,6.972114,Plaza
677,Bickendorf,LASERTAG,541db66e498ee14d9f7114a2,50.95795022445879,6.896189539936356,Athletics & Sports
680,Bickendorf,Brauhaus im Bickendorfer Hof,534e5d1f498ecc4b1ad70f4d,50.960148,6.89549,German Restaurant
681,Bickendorf,dm-drogerie markt,4c6259d1de1b2d7fb91de270,50.9572031,6.9002012,Drugstore
682,Bickendorf,REWE CENTER,4ca9b1039f4776b016a89a13,50.9571219920533,6.899113840672726,Supermarket
683,Bickendorf,Feuersteins Premium Burger,52ee9be2498e30da9e1f8ade,50.957593812855464,6.899883648184146,Burger Joint
685,Bickendorf,Italienischer Markt für Lebensmittel,55f3fcfc498e88006d837272,50.953504,6.89469,Supermarket
686,Bickendorf,REWE City,4e7b606de4cd3bbbdbea2364,50.96675309,6.8977356,Supermarket
689,Bickendorf,Trinkgut,4d876d3340a7a35d65a547be,50.96420533549374,6.887798473834207,Liquor Store
691,Bickendorf,e-feld,4e5ff7471838ad3d0db34c40,50.957009056540095,6.900315341143471,Nightclub
692,Bickendorf,Pointe (Point),4d83576840a7a35df486f3bd,50.958213,6.898584,Café
693,Bickendorf,Piccola to Go,562f6bec498e2974debb60ce,50.9613991850377,6.892164725417106,Pizza Place
695,Bickendorf,Jussi,4cf169fe6c29236af78865a2,50.962271701669486,6.9045901632332995,Restaurant
696,Bickendorf,Netto Filiale,4dc2ab801838ada6b2686254,50.95664564,6.8968824,Supermarket
697,Bickendorf,Bickendorfer Büdchen,52566e7e498efb9ec4e7f1fa,50.95731461892306,6.902049977265064,Convenience Store
698,Bickendorf,Gasthaus Unter Kirschen,4c493d06567776b0cacdcf87,50.96549891793498,6.896027312205397,German Restaurant
699,Bickendorf,ALDI SÜD,4e78bd3cae60e5ae0068176b,50.96305075020301,6.890983259719405,Supermarket
701,Bickendorf,ArtLogo Patrick Motyl,583bf77e3f5a5c1786b8bd51,50.96627998299483,6.892880201339721,Art Gallery
703,Bickendorf,Jerry Elliott Boxing Gym,4fdaed09771662f184f8f016,50.95324978039732,6.895060656264203,Gym / Fitness Center
709,Sürth,EDEKA Kipping,4b9f5240f964a520861c37e3,50.86471402,7.00499628,Supermarket
711,Sürth,Eiscafé Marano,4b8cfcdbf964a5204ae332e3,50.86250099641458,7.008033548173352,Ice Cream Shop
712,Sürth,Falderhof Restaurant & Hotel,4b8d0e16f964a52018e632e3,50.86285186402339,7.006704843787455,German Restaurant
713,Sürth,Bäckerei Schneider,4ec202f9b803bca7df3bffa4,50.86478192279925,7.0045322152797445,Bakery
714,Sürth,Pizzeria Sorriso,4b8577e6f964a520e45f31e3,50.862158,7.007582,Restaurant
715,Sürth,Gaststätte Zur Krone,4b7fcec8f964a520a23e30e3,50.862578,7.008534,German Restaurant
716,Sürth,Theo's Grill,4b20e087f964a520163524e3,50.861870738551396,7.007060646888613,Greek Restaurant
717,Sürth,SIXT,5033f8157e279f8eabb82e7b,50.8708977,7.0001662,Rental Car Location
718,Sürth,H Sürth,4b21e796f964a520564224e3,50.864268940792,7.003568637017709,Tram Station
719,Sürth,Café in der Wachsfabrik,4c866c7ddc018cfac221ef6c,50.871394,6.998522,Café
720,Sürth,Netto Marken-Discount,4b0671daf964a520e0eb22e3,50.85947693,7.00390417,Supermarket
721,Sürth,Rheinufer Köln-Sürth,51606a96fe706bf2b931ed4c,50.86406142233692,7.013853192329406,River
722,Sürth,TUBE ONE Networks,59fe06510d8a0f13597a3ae5,50.85978864,6.99919917,IT Services
723,Sürth,PENNY,4b826ea3f964a520b3d230e3,50.866478198633565,7.014552772404613,Discount Store
724,Sürth,Packstation 161,4d35339e306160fc4ace6b88,50.87112655562527,7.013517782764991,Shipping Store
725,Sürth,Rhine riverside,4cb19ee1eb65b1f7211076cd,50.87116862493944,7.013466788773695,Park
726,Sürth,ALDI SÜD,4d4572b3f59788bfb1200c9d,50.871921,7.0136225,Supermarket
727,Rodenkirchen,Restaurant Delphi,4e1ace0d2271b0e97211c6a8,50.880946533333336,7.014599533333334,Greek Restaurant
728,Rodenkirchen,Rhodos Grill,4b78000ff964a52094b12ee3,50.888236,7.001071,Greek Restaurant
729,Rodenkirchen,Lidl,4fcf611b3ac6d9ec99037604,50.8868986,6.9944504,Supermarket
730,Rodenkirchen,H Siegstraße,4b56fbb7f964a520b82128e3,50.8829445084602,6.994862236912586,Tram Station
731,Rodenkirchen,Bezirkssportanlage Sürther Feld,507134ede4b0de07fecc1050,50.874574468517324,7.00608952072288,Soccer Field
732,Rodenkirchen,Marienburger Sport-Club 1920 e.V.,4b6d844cf964a520a8792ce3,50.88160388490782,6.9900402943341495,Tennis Stadium
733,Rodenkirchen,H Michaelshoven,5048bca4e4b0a084835ff88b,50.87597536609089,6.999099261015273,Tram Station
734,Urbach,Zum Byzanz,4feb471a582f83fe3bad5fa6,50.88085686453624,7.082714244968102,Greek Restaurant
735,Urbach,Kaiser Restaurant,55674bce498e410645552392,50.88123113503795,7.075168490409851,Turkish Restaurant
736,Urbach,Hit,4b845104f964a520532e31e3,50.88156140010571,7.077544834834552,Supermarket
740,Urbach,dm-drogerie markt,504b4f68e4b09ab3b3580cc8,50.88178684123051,7.080738013266032,Drugstore
741,Urbach,Nazar,4bc5a3564a9aa593dead067b,50.88149628110764,7.0826044498762695,Snack Place
742,Urbach,Domino's,51c7de02498ec8760f58ced9,50.88155776846166,7.083185673478965,Pizza Place
743,Urbach,H Im Falkenhorst,4d4957a211a36ea8c983261c,50.88829585,7.0800561,Bus Stop
746,Niehl,Lidl,4f1efedae4b0c7cc91dd4596,50.9833855,6.9619341,Supermarket
748,Niehl,CfB Ford Niehl Fussballplatz,4c136813b7b9c928f279a937,50.992499159789766,6.953990459874405,Soccer Field
749,Niehl,Hotel Bürgerhof,4bd09cda1f89ce7236bc67ea,50.98997550898634,6.961646676063538,Hotel
752,Niehl,H Sebastianstraße,4bd8236909ecb7135d1a487c,50.9849544328557,6.961791213153222,Tram Station
754,Niehl,Schmitz+Nittenwilm,4e81de7eb80319f1744f64f4,50.98296567466079,6.960930798736599,Bakery
755,Niehl,Star Tankstelle,52b48b38498ee845a2bd3ab0,50.98293307,6.96114128,Gas Station
760,Niehl,H Niehl,543f3ea7498e470c709b1da2,50.99620131613006,6.952742339617255,Tram Station
761,Flittard,Japanischer Garten,4c8b43d71556bfb778940093,51.01143653581801,6.982019609449648,Park
765,Flittard,Feller's Speisewagen,51399a60e4b0257b5eb83ae5,51.00862179049289,6.996272454431021,Food Truck
766,Flittard,S Leverkusen Chempark,4b87f7bbf964a520c4d531e3,51.01128053636928,6.9966039111686,Light Rail Station
767,Flittard,FlixBus Haltestelle,531dbcd6498ec1633323e1c8,51.01191122893592,6.998601223292402,Bus Stop
771,Flittard,ALDI SÜD,5097fc64e4b0d8a7b50614bb,51.00140268535142,6.9876199417161615,Supermarket
773,Dellbrück,Zur alten Post,4ce91facf3bda143640fbee4,50.98143770753564,7.07868452624385,Italian Restaurant
774,Dellbrück,Straßenbahn-Museum Thielenbruch,4b05886ff964a520a6c522e3,50.978033347832145,7.085646543076563,History Museum
775,Dellbrück,Dolce & Vita,5030e233e4b04d70bf124280,50.976179628857935,7.072619031722845,Italian Restaurant
776,Dellbrück,Kamps,4e9fccca5c5c8cb41c8201f6,50.97568054488973,7.0734911717437745,Bakery
777,Dellbrück,Brauhaus Dellbrück,4ee206df8231cd14a2c13ec0,50.97445758226144,7.075097024840241,German Restaurant
778,Dellbrück,dm-drogerie markt,4fc8e695e4b0493e19a14fa9,50.976105,7.07338,Drugstore
779,Dellbrück,Alte Metzgerei,51cc7cf0498e12705f5bc448,50.977935,7.068472,Burger Joint
780,Dellbrück,"Wirtshaus ""Em Höttche""",4bd21ad79854d13a71f6fa4d,50.970654863048516,7.0898548793902485,Beer Garden
781,Dellbrück,REWE,4d4693481928a35df98fcd70,50.97626573666705,7.073235177909851,Supermarket
782,Dellbrück,REWE,505ad056e4b0bf0b964b5d8b,50.9721087,7.0735866,Supermarket
783,Dellbrück,Sushi House Dellbrück,4fd22f3f754a93e37f4bd1f2,50.974106,7.075005,Restaurant
784,Dellbrück,2Rad Prumbaum,4f7b251ae4b0ec7f4bea963e,50.97409232576898,7.074864153189747,Bike Shop
785,Dellbrück,Hotel Uhu Garni Cologne,4bc8ef33762beee1c8b73d38,50.980333,7.068597,Hotel
786,Dellbrück,Knippschild Werk 2,4bb79bae3db7b713843f209a,50.97559690475464,7.074750065803528,Pub
787,Dellbrück,Pizza Hot,4c39f1622c8020a12f718d00,50.97820071104323,7.07101395129067,Pizza Place
788,Dellbrück,Aubeles Restaurant,598725964940bc7d4e06e346,50.97815298399391,7.085919963350186,Swabian Restaurant
789,Dellbrück,H Dellbrück Mauspfad,4fce515ee4b0c300d526074e,50.9720652761319,7.065503601986914,Tram Station
792,Rath/Heumar,Am kleinen Seerosenweiher,561a5f7f498e92e0cb4e57bd,50.941236698900425,7.119038937801364,Lake
793,Brück,Novum Business Hotel Silence Garden,535aa535498efc245f142c17,50.94767958311824,7.086701353496109,Hotel
794,Brück,Kamps,4d7f0b69e7e1721e0850eb0b,50.94282887119801,7.0838206121812615,Bakery
795,Brück,Rossmann,503fbd0b7e2752ec471b55be,50.94521962322493,7.0748156632514165,Drugstore
796,Brück,REWE City,4e1344f8d1647a0fff90f730,50.9450446,7.077148,Supermarket
797,Brück,Brauhaus em Hähnche,4b05886bf964a520c0c422e3,50.94593125642428,7.080066435057077,Beer Garden
798,Brück,"Weinhaus ""Zur Alten Schule""",4edb6cd846907c1b43debaf8,50.945603484193576,7.078569531440735,German Restaurant
799,Brück,Meti Thai,4eb12b155c5c80159c883bcf,50.94725165208581,7.080043056453143,Thai Restaurant
800,Brück,Bäckerei Schneider,5690c343498ed05fb5cf89de,50.94499,7.076652,Bakery
801,Brück,AS Refrath (18),514f0726e4b0ae5343612059,50.948205,7.098077,Intersection
802,Brück,Trattoria La Vecchia,4c43578a520fa593a183ccac,50.94496282399975,7.075799803244509,Trattoria/Osteria
803,Brück,Schreibwaren Gillessen,4f1997efe4b099f9dcbfabdd,50.945438942449066,7.0749266889186595,Paper / Office Supplies Store
804,Altstadt/Nord,KOLUMBA Kunstmuseum,4e5b97c3aeb7d78d9f92621b,50.93853,6.9540844,Art Museum
805,Altstadt/Nord,Espresso Perfetto,4bf3ef1294af2d7fe2f53972,50.93885165545209,6.95397287607193,Coffee Shop
806,Altstadt/Nord,REWE Richrath,543d3d20498ecacff5652a46,50.93852,6.950774,Supermarket
807,Altstadt/Nord,Excelsior Hotel Ernst,4b058869f964a52011c422e3,50.94222177714308,6.956282258033752,Hotel
808,Altstadt/Nord,Sattgrün,5c33306cc824ae002c2b414c,50.938441,6.954965,Vegetarian / Vegan Restaurant
809,Altstadt/Nord,Vinoteca da Rino,53f4840a498e3bd97f5a9020,50.93862883407718,6.953071902707037,Italian Restaurant
810,Altstadt/Nord,Sweet Sushi,4b98dfb4f964a520905335e3,50.939596447732086,6.947752548233069,Sushi Restaurant
811,Altstadt/Nord,MUJI,4b2a71def964a5204da924e3,50.93916458699756,6.955876533341456,Miscellaneous Shop
812,Altstadt/Nord,KölnTourismus,510fe71ffe70e738b5c0510f,50.941554270512576,6.956277818165207,Tourist Information Center
