,Stadtteil,Venue,Venue id,Venue Latitude,Venue Longitude,Venue Category,Correct Stadtteil?
3582,Lindenthal,épi Boulangerie Patisserie,514bfd4ae4b0ef15fec5569c,50.93046864692532,6.9156508666814815,Bakery,True
3583,Lindenthal,Köln 41,4c20ef6febe52d7f74623178,50.931148,6.91907999,Fast Food Restaurant,True
3584,Lindenthal,Cafe Zweiblatt,59abc38e25fb7b45434893aa,50.932301,6.921031,Café,True
3585,Lindenthal,Zen,53e50cc8498eaabb6de06d55,50.9249619832454,6.907039378229934,Japanese Restaurant,True
3586,Lindenthal,Kölner Kaffeemanufaktur,564dfbfd498ef728d3e8c3d0,50.93178273319865,6.918784976005554,Coffee Shop,True
3587,Lindenthal,Merlê Brot- und Teegenuss,50226a7ae4b055ef7d3cea35,50.93201621841365,6.920024464434847,Bakery,True
3591,Lindenthal,Nikko,4b05886ff964a520cec522e3,50.93247882900205,6.9209216372645805,Japanese Restaurant,True
3593,Lindenthal,Piccola,53e4abf4498e3c25390c2e98,50.93146556694479,6.917751149288061,Italian Restaurant,True
3594,Sülz,Café Goldjunge,58c26accae97567d4f33e12a,50.922662,6.922823,Café,True
3595,Lindenthal,Dürener Döner,4b280199f964a520948d24e3,50.93143769677521,6.918408663989316,Doner Restaurant,True
3597,Lindenthal,bratwurstmanufaktur,4f05d81c61af9d3db92ae544,50.92930945764954,6.912634447246021,Snack Place,True
3598,Lindenthal,Café Bonnen,4dc6500518387d1bd554ff53,50.92754406157276,6.908210857462077,Café,True
3599,Sülz,Pizza per Tutti,4b895c68f964a520da2e32e3,50.923472024264456,6.925207552760783,Pizza Place,True
3600,Sülz,Sushi Ninja,4b631a84f964a52031632ae3,50.92035229472876,6.915586820379688,Sushi Restaurant,True
3601,Sülz,Brasserie Marie,52d97d5b498e976fa2b66b7e,50.923199,6.92407,French Restaurant,True
3602,Lindenthal,Osteria Toscana,4bed519150669c74605948fb,50.92899121383113,6.9118771272192046,Trattoria/Osteria,True
3603,Sülz,Fellini Ristorante,4c66e340aebea593e37274d0,50.92095859859548,6.917946489945956,Italian Restaurant,True
3605,Sülz,Wo ist Tom?,51cc3263498e7356f8159473,50.921551,6.92049,Café,True
3606,Sülz,Pizza Piazza,4c8cc98a509e370424473655,50.92376772031073,6.926036520376654,Pizza Place,True
3607,Lindenthal,Deutsche Bank,4ef74344b8f72ebea83027ab,50.92854840043916,6.911283698456259,Bank,True
3608,Sülz,Haus Demmer,4b645217f964a52078aa2ae3,50.92317149673294,6.924337830964193,German Restaurant,True
3609,Lindenthal,EDEKA Zickuhr,4d935ab07ac3a35d4bccd425,50.93001760000001,6.913937499999999,Supermarket,True
3610,Lindenthal,Rossmann,537b384b498e043d38106287,50.930697142606974,6.915430973652306,Drugstore,True
3611,Lindenthal,Petit Noir,4b728fc7f964a520827e2de3,50.924315,6.927088,French Restaurant,True
3612,Sülz,Lidl,4d74e75d9498548102d32f7e,50.9219946,6.9214285,Supermarket,True
3613,Lindenthal,REWE City,4cc71af206c25481c307a647,50.93105007,6.91768822,Supermarket,True
3614,Sülz,BERGHEIM'S - Die Meisterbäckerei,4ee713c3b8f790fe4235f401,50.9203908401512,6.915632862271224,Bakery,True
3615,Lindenthal,REWE Rahmati,4bca08a7937ca593c6eda692,50.93100144398948,6.917572324369985,Supermarket,True
3616,Sülz,Lieblings,4dd78ee652b1a5c6444f2745,50.922313,6.922319,Café,True
3617,Lindenthal,Culinarius,4bd2f36d9854d13ae588fc4d,50.93015890075986,6.914395223277203,Italian Restaurant,True
3618,Sülz,Bellavista Trattoria,4c62e6e569a1c9b682c939a4,50.92122836056093,6.918538071519885,Trattoria/Osteria,True
3620,Lindenthal,Sion im Schäfers,4becf39b50669c74624e48fb,50.92930510585354,6.912691289347388,Café,True
3621,Lindenthal,Park der Menschenrechte,4fd1c4bfe4b0813a2fd8f574,50.93094906812281,6.926057541870255,Park,True
3622,Lindenthal,Kantine UKK,4f9e84fae4b0739758935acd,50.92434773509982,6.917466449736587,Restaurant,True
3623,Lindenthal,Leonardo Royal Hotel Köln - Am Stadtwald,5213ca2b11d251056edd11d4,50.92752787030068,6.903932449902325,Hotel,True
3624,Lindenthal,ALDI SÜD,4bca0799937ca593c2eaa692,50.93296488861411,6.923485366570048,Supermarket,True
3625,Lindenthal,Gelateria Azzurro,4c4c3c7ac668e21ea1dd35fb,50.93081438896365,6.916431913585156,Ice Cream Shop,True
3626,Sülz,Tan Grill,4cda8fbb22bd721e271ef047,50.9218652945651,6.920582572647057,Fast Food Restaurant,True
3627,Lindenthal,Bäckerei Kraus,4ccbb718c0378cfa4c248148,50.92456517534363,6.911670741230076,Bakery,True
3628,Sülz,Gyros bei Spyros,4da37bc9b1c937046e80fba1,50.92330890221939,6.924631028012749,Greek Restaurant,True
3629,Lindenthal,Cotta´s Restaurant & Cafe,4b4a269ff964a520727c26e3,50.932652,6.921345,Café,True
3631,Lindenthal,KAWA,4daae216fa8cc764973ee11b,50.93357295318474,6.924530186179037,Café,True
3632,Lindenthal,Erpel & Co.,4b16d116f964a520d9bd23e3,50.92808319243807,6.908894841205443,Restaurant,True
3633,Lindenthal,Seeterrasse,4e74c8482271ffa4e69fd81d,50.92758149947036,6.9036446747387705,Restaurant,True
3634,Sülz,Krümel‘s,4b05886af964a52053c422e3,50.92403190213143,6.927082491014541,Café,True
3635,Neustadt/Süd,Das Schmitz im MOK,4ec90870e300719916e90764,50.93493104949357,6.925866117161684,Café,True
3636,Lindenthal,Der Eisknabe,5aabdcc5f1936e112dbfdbc9,50.924972,6.911095,Ice Cream Shop,True
3637,Lindenthal,H Wüllnerstraße,4ecf73fb0e61efa32fddd3f8,50.93146800116404,6.90805438099296,Tram Station,True
3640,Sülz,Kamps,50b33991f136555d72afca0d,50.92247418729912,6.9220733642578125,Bakery,True
3641,Sülz,Saitong Thai-Massage,4cf1242b7bf3b60c46cf5d7f,50.92289099970528,6.923313423903788,Massage Studio,True
3642,Sülz,Bagatelle,5c537845ea1e44002c7c2e9e,50.921665,6.919824,French Restaurant,True
3643,Lindenthal,GUTS & GLORY Boxclub,528b75cf11d2208f563309fb,50.92136620825504,6.918315763844656,Boxing Gym,True
3644,Sülz,Trattoria Sale e Pepe,4c264f875c5ca593d0ee45fe,50.920943,6.918976,Trattoria/Osteria,True
3645,Lindenthal,H Melaten,4defbd6cd4c0e9e23b856202,50.93680003000717,6.916392190707455,Tram Station,True
3657,Altstadt/Süd,Crêperie Bande à Part,4d0e49467d28721e486ffd20,50.92242002668908,6.961102048390473,Creperie,True
3659,Neustadt/Süd,Limani,4bcb4e1cb6c49c7448e79191,50.922989,6.967888,Greek Restaurant,True
3661,Altstadt/Süd,Pizzeria Nennillo,57162e10498e99982fed7e15,50.92254032467628,6.961883085344604,Pizza Place,True
3662,Altstadt/Süd,LA ESQUINA,4c97c5679432370426340650,50.92346525588928,6.95884451027974,Spanish Restaurant,True
3665,Neustadt/Süd,Tomatoe's,4b5b4b28f964a52049f228e3,50.920656287540105,6.9640400708668455,Italian Restaurant,True
3666,Altstadt/Süd,Café Walter,4ecc0403722efb00f8f7309e,50.9227307474581,6.962401091264766,Café,True
3669,Altstadt/Süd,Severinstorburg,4b05886cf964a520fbc422e3,50.92212252620919,6.959385181889988,Monument / Landmark,True
3674,Altstadt/Süd,Severinskirchplatz,4c07585cb4aa0f4741866562,50.92331573427068,6.959053081838617,Plaza,True
3677,Neustadt/Süd,Massimo Rosticceria,4bc456144cdfc9b6a2719821,50.92018051277618,6.962171032767817,Italian Restaurant,True
3678,Neustadt/Süd,Capricorn [i] Aries,4b5b0c10f964a520abe028e3,50.92085927433962,6.962161931480785,French Restaurant,True
3679,Altstadt/Süd,Elsa,557cac12498e95a6f9708dee,50.92230457616648,6.961583261616123,Restaurant,True
3680,Altstadt/Süd,Ludari,4c1cb247b9f876b066467c46,50.924201698261605,6.958686280584697,Deli / Bodega,True
3682,Neustadt/Süd,Mersin Tantuni & Kebap Salonu,4b5a0e84f964a5207eaa28e3,50.921092600194015,6.958947384940114,Middle Eastern Restaurant,True
3683,Altstadt/Süd,Maison Blue,4baa5830f964a5204e613ae3,50.922681,6.959826,French Restaurant,True
3684,Neustadt/Süd,Sweet Sushi,59947c546cf01a204108bba3,50.92161187756419,6.957237124443054,Sushi Restaurant,True
3685,Neustadt/Süd,Hardy Kugel,55be502d498e1fee341a6a8a,50.92167274701091,6.966399550437926,Gastropub,True
3686,Neustadt/Süd,Veedel Vital,4b5b0afcf964a52078e028e3,50.92140088653125,6.961175196335288,Salad Place,True
3688,Neustadt/Süd,Geschnitten Brot,541401b8498ec124d5c8dc1d,50.920358023384665,6.962101395868988,Café,True
3689,Neustadt/Süd,MJ Sushi,517006ebe4b0eb52a55812ea,50.921627463924175,6.962776174588445,Japanese Restaurant,True
3693,Neustadt/Süd,Zhing-Sam,5028d835e4b042eaf8d4a53c,50.9221519753365,6.956241614276599,Vietnamese Restaurant,True
3695,Neustadt/Süd,Leuchte Kaffeebar,4b98e9b5f964a520eb5535e3,50.921574,6.9573913,Café,True
3697,Altstadt/Süd,Altes Pfandhaus,4b058871f964a52066c622e3,50.92284071763956,6.9583339433680695,Music Venue,True
3700,Neustadt/Süd,Keimaks,4c55d032479fc928c1d57c95,50.920817,6.961587,Bar,True
3701,Altstadt/Süd,Casita Mexicana,581b214a8edd3a0eac69b0ba,50.92255313440796,6.959179889922207,Mexican Restaurant,True
3702,Neustadt/Süd,Mangal Döner,5a50e539fc9e9447dc7c56ca,50.92064617493413,6.959776337806056,Doner Restaurant,True
3703,Altstadt/Süd,Motel One Lounge,50b9c85ce4b0c78357e050fb,50.931571293709446,6.954437585301617,Lounge,True
3704,Neustadt/Süd,Eiscafé Forum,4be58029d4f7c9b633722520,50.92154637985335,6.962040558071752,Ice Cream Shop,True
3706,Neustadt/Süd,Chlodwigplatz,4c08f9d5bbc676b0425447d5,50.92024288557016,6.960553034055758,Plaza,True
3708,Altstadt/Süd,Eiscafé Settebello,4db436e71e7248d1359c9777,50.92211443425769,6.961577734413599,Ice Cream Shop,True
3709,Neustadt/Süd,Caffé Bar,4bcff6769854d13a3203f74d,50.921881,6.963166,Café,True
3710,Altstadt/Süd,Torburg,51b385aa498e64bed7e00ef8,50.9218363248289,6.95911841184378,Pub,True
3711,Neustadt/Süd,Speisekammer,4d9757e7af3d236ad2fb20c7,50.92103992029014,6.961914929911982,German Restaurant,True
3713,Altstadt/Süd,dm-drogerie markt,4b55fda3f964a520b8fa27e3,50.92178886500196,6.959823495432374,Drugstore,True
3716,Altstadt/Süd,Hotel im Wasserturm,4b058869f964a52004c422e3,50.931744619770086,6.951254889618058,Hotel,True
3717,Neustadt/Süd,bona'me,4b30bbd4f964a52041fb24e3,50.92294865165893,6.96711849942145,Kurdish Restaurant,True
3718,Neustadt/Süd,Elisabeth-Treskow-Platz,4db7b9eb6e81c67f61be979f,50.922741556081945,6.967787155281305,Plaza,True
3719,Neustadt/Süd,Südgold,57d3fef9498eac351210e607,50.921058,6.966028,Coffee Shop,True
3720,Altstadt/Süd,Adagio Köln City,50e683e4498e17627499ff26,50.931986543540205,6.954941053981656,Hotel,True
3723,Altstadt/Süd,Okinii,51951255498ec9068afedbfc,50.93236132150974,6.955518511371529,Sushi Restaurant,True
3724,Neustadt/Süd,JOSEPH'S,4e1743c362e12640d869ca85,50.92038243669108,6.968907189355887,Restaurant,True
3725,Altstadt/Süd,Holiday Inn Express,5922a6d84c954c04e9bcb25d,50.9302602,6.9535385,Hotel,True
3726,Deutz,Brauhaus ohne Namen,4be05184cb81c9b6105f658b,50.93498142529919,6.974036665037645,Brewery,True
3727,Deutz,Rosenstock,4dd7ee7a8877f1150ff5e1f2,50.93684108890439,6.971138908776871,Restaurant,True
3728,Altstadt/Süd,Dalmacija,4c56b659744a0f479336c7cb,50.93349409270514,6.955887629881652,Eastern European Restaurant,True
3729,Altstadt/Süd,Agrippabad,4b058873f964a5200cc722e3,50.93283020959795,6.9525635826592,Water Park,True
3730,Altstadt/Süd,Lai Thai 2,4c8fb4c31992a1cd1443e8fb,50.93237492797299,6.955235634722499,Asian Restaurant,True
3731,Altstadt/Nord,Hotel am Augustinerplatz,4b058869f964a5202ac422e3,50.93569015833207,6.956224462483203,Hotel,True
3732,Deutz,Deutzer Werft,4ca5f443a6e08cfa8dab7594,50.930159,6.972114,Plaza,True
3733,Deutz,H Severinsbrücke,58b293bd040d5353ec737036,50.930875,6.972071,Tram Station,True
3734,Deutz,HUK-COBURG,5bbbd82d67f62b0039c3fbf4,50.9307602,6.9739144,Insurance Office,True
3735,Deutz,Bebelplatz,502f4d4fe4b07a83cb4c88da,50.92977112546787,6.9747189045152895,Plaza,True
3736,Deutz,Modern China,4f143c9e4fc64b86952c204e,50.93421860703723,6.970943212509155,Chinese Restaurant,True
3737,Altstadt/Süd,Onkel Tan's Kiosk,4bfb9c97d0382d7fa0d7c90a,50.92762742289349,6.953165531158447,Convenience Store,True
3738,Deutz,Penny Pincher,56f7046d498e11dd5b568587,50.934822,6.973068,Hostel,True
3739,Neustadt/Süd,Agrippinawerft,4db718704df05e5aab14643b,50.92103486883676,6.968196641176752,Harbor / Marina,True
3740,Neustadt/Süd,Spielplatz Römerpark,5533cbe0498e24c6ea0e79b9,50.92031716052331,6.9658842647784365,Playground,True
3741,Deutz,Kiosk op d'r Eck,4e7ae0c81495a5681cb9c2ec,50.933009983292784,6.976618766784668,Convenience Store,True
3742,Altstadt/Süd,Dablju,50144814e4b0b186e4d63849,50.93195302520014,6.951740491554404,Restaurant,True
3743,Deutz,H Suevenstraße,4d28edbe849f370481317941,50.93283874425446,6.976362110046494,Tram Station,True
3749,Neustadt/Süd,Habibi,4b058870f964a520f5c522e3,50.92950412846676,6.937835282928969,Falafel Restaurant,True
3753,Neustadt/Süd,Louis – The Breakfast Club,5dbc25748aa2610008de8dc4,50.92887,6.936142,Breakfast Spot,True
3756,Neustadt/Süd,Rosebud,4b05886bf964a52087c422e3,50.93006966583861,6.938083368836492,Lounge,True
3759,Neustadt/Süd,Lebanon Vitamin,4c3aeba1b2289521501bf70c,50.929056182067015,6.937089490521626,Falafel Restaurant,True
3760,Neustadt/Süd,Freddy Schilling,4cc1810567a3b1f739c6c80e,50.928760001979406,6.938134429082945,Burger Joint,True
3761,Neustadt/Süd,Oruç Kebab,4b471fc7f964a520a42b26e3,50.92881481855513,6.938449798034517,Kebab Restaurant,True
3762,Neustadt/Süd,La Société,4b7dc008f964a5204ad22fe3,50.928451,6.937352,French Restaurant,True
3763,Neustadt/Süd,Ristorante Etrusca,4cc88f8cb3f5224bf6a9ef20,50.92910094394665,6.937425070963792,Italian Restaurant,True
3765,Neustadt/Süd,Roter Platz,4bf855be4a67c928453e25cf,50.92985782471949,6.939570299383194,Bar,True
3766,Neustadt/Süd,Engelbät,4b05886af964a52035c422e3,50.9309675159561,6.939111113599994,Creperie,True
3772,Neustadt/Süd,Pizza Pazza,4bcdba9ffb84c9b6de6e223e,50.92977918350118,6.939457426322902,Italian Restaurant,True
3773,Neustadt/Süd,485Grad,53b55842498e6362788c7de8,50.92871152595449,6.937649424566377,Pizza Place,True
3775,Neustadt/Süd,Café Feynsinn,4b058869f964a5202ec422e3,50.93062536346469,6.937043867169132,Café,True
3776,Neustadt/Süd,Soul Bar,4dcda89552b1f8915b82f8ad,50.9291255382931,6.9373284925208365,Cocktail Bar,True
3777,Neustadt/Süd,El Inca,4b05886ff964a520e9c522e3,50.93125363499443,6.935046134376455,Peruvian Restaurant,True
3783,Neustadt/Süd,Khun Mae,4cd40232607a6dcba9bc1254,50.92874387092805,6.937978281129343,Thai Restaurant,True
3784,Neustadt/Süd,Häppchen,541c3701498ed1e0072d104f,50.9268736356019,6.938140103267444,Café,True
3785,Neustadt/Süd,Amabile,4bc748f714d79521581067e9,50.93124253759608,6.934955724956007,French Restaurant,True
3788,Neustadt/Süd,Fischermanns',4b31415ef964a520590325e3,50.93130519733355,6.935175291527491,Restaurant,True
3789,Neustadt/Süd,Cafe Duddel,4b05886af964a5206fc422e3,50.92810913646002,6.934388235467207,Café,True
3790,Neustadt/Süd,Blue Shell,4b05886cf964a520d4c422e3,50.92770025450918,6.939889304537603,Nightclub,True
3791,Neustadt/Süd,Manni's Rästorang,4cc34ab2c844721ea243e201,50.92899076966785,6.939621918437037,Gastropub,True
3792,Neustadt/Süd,Veedel Club,56f27dd6498e32b5e0d11747,50.92728191986102,6.9398314319780905,Nightclub,True
3794,Neustadt/Süd,Tokyo,4c0d40b698102d7f7de6e106,50.929697114201225,6.940373213479231,Japanese Restaurant,True
3799,Neustadt/Süd,Trainingslager Köln,4b058873f964a520ecc622e3,50.92809771147378,6.935363304464739,Gym / Fitness Center,True
3803,Neustadt/Süd,Buffet Chen,4bc04f04abf49521c616bf93,50.930066716825614,6.941067558796097,Vietnamese Restaurant,True
3807,Neustadt/Süd,Viet Village,5a625403b1538e3d54936e33,50.930133,6.941403,Vietnamese Restaurant,True
3809,Neustadt/Süd,Pacific Bar,4b05886af964a5206cc422e3,50.92885604571345,6.939631431065375,Cocktail Bar,True
3810,Neustadt/Süd,Zwoeinz,4b50c41cf964a5207e3127e3,50.92860462214416,6.939540248471629,Bar,True
3811,Neustadt/Süd,Acephale,5593146a498ebeb40755d43e,50.926391,6.938786,Bar,True
3812,Neustadt/Süd,Stereo Wonderland,4b05886af964a52066c422e3,50.92752600435777,6.939966980092045,Bar,True
3818,Neustadt/Süd,Hot Point,5159889ee4b0655021dd3bd5,50.92832570594644,6.942997694471317,Chinese Restaurant,True
3821,Neustadt/Süd,Milchbubi,51399555e4b0a12e40f18956,50.92590316029367,6.9382151361941125,Bakery,True
3824,Neustadt/Süd,Com Pho,4e36ab437d8b0c62b2e0b06f,50.92802574199781,6.93535036581114,Vietnamese Restaurant,True
3828,Altstadt/Süd,Sal's Kitchen,5812573f38fa8f1198c0e473,50.928036,6.944596,Restaurant,True
3829,Altstadt/Süd,Haus Töller,4b2bef1bf964a52004be24e3,50.93019856709914,6.942903457235358,German Restaurant,True
3842,Altstadt/Süd,Sadaf,4cf548f07bf3b60ce6a2747f,50.932205343636085,6.942452788352966,Persian Restaurant,True
3843,Altstadt/Süd,Trierer Eck,4b88d965f964a520531032e3,50.927743738577846,6.945447288439526,Pub,True
3844,Deutz,Mauel 1883,56580c53498ef95a629c67a0,50.92383427920876,6.980204005524205,Bakery,True
3845,Deutz,Essigfabrik,4b05886cf964a520edc422e3,50.92480510526513,6.977991206526497,Music Venue,True
3847,Deutz,Eiscafé Coltamai,4dd918acd1647fcf3e728931,50.93589859525608,6.97782522278153,Ice Cream Shop,True
3848,Deutz,Deutzer Stadtgarten,5135f929e4b0a9c8f7aa3e4e,50.92909785136709,6.982401984064386,Park,True
3849,Deutz,SIXT rent a car,4d5f87b91496370427d5d894,50.923527017330365,6.980626202005765,Rental Car Location,True
3850,Deutz,Lidl,4c90a65c6fbf224beb0c558f,50.92197371143828,6.981779336929321,Supermarket,True
3852,Poll,Wok Zhang,4ecb8c215c5cfb26b50227d9,50.921291380670816,6.9842394338297975,Asian Restaurant,True
3853,Poll,H Raiffeisenstraße,4bff6d20ca1920a1d4d1ec81,50.92017954355181,6.985827659190421,Tram Station,True
3854,Poll,Südbrücke Köln,5229c31f11d26c69c7846aaf,50.91964704217149,6.986556681933291,Hotel,True
3856,Neustadt/Süd,Newzella,4ed4fafa9a52627d0456e563,50.9265724762486,6.946476101875305,Bakery,True
3860,Neustadt/Süd,Il Caminetto,4b379fb2f964a520324325e3,50.92433324919527,6.944647632185149,Italian Restaurant,True
3861,Altstadt/Süd,ROTONDA Business Club,4b56d301f964a520381c28e3,50.92816259997178,6.944534458548492,Event Space,True
3863,Neustadt/Süd,tanzraum,50df0f3ee4b0a6d1c1074e42,50.92739417618785,6.944256751640547,Dance Studio,True
3868,Neustadt/Süd,La Teca,4bd71deb5631c9b60efda630,50.92427021660649,6.944407201012562,Italian Restaurant,True
3872,Neustadt/Süd,REWE,5656fa7c498ef675bae4be55,50.927909407320726,6.943049133699219,Supermarket,True
3873,Altstadt/Süd,Blaue Funken Turm Köln,4fd1e91900392629badac344,50.92498579224882,6.951110770468882,Building,True
3874,Neustadt/Süd,Volksgarten,4bcb5316fb84c9b651991e3e,50.921430351105855,6.946620941162109,Park,True
3876,Neustadt/Süd,Casa Di Biase,4bd9d9dec79cc92899457ce9,50.92427329358792,6.944104064399577,Italian Restaurant,True
3877,Neustadt/Süd,来得好 lai de hao,5454ca3f498ed7a6b8abd126,50.927937,6.943484,Cantonese Restaurant,True
3900,Altstadt/Süd,Birreria – Duexer Botschaft,5bbe13debfc6d0002c23bae0,50.927845,6.9455543,Brewery,True
3909,Neustadt/Süd,Theater der Keller,4b058870f964a52024c622e3,50.92284401277397,6.950670817199182,Theater,True
3914,Neustadt/Süd,Hellers Volksgarten,4c010e5419d8c9286c318829,50.92133782134098,6.946509935407387,Beer Garden,True
3915,Neustadt/Süd,Wolff's Backstube,4f81c266e4b0ef20996b9a33,50.92467006754308,6.944119510654602,Bakery,True
3923,Altstadt/Süd,Konditorei/Eiscafe Nobel,52a4acec498e6d98ef50deab,50.931958,6.942288,Pastry Shop,True
3941,Neustadt/Süd,How We Live,53c12b05498eecb3e8870651,50.93243941186039,6.938718527691038,Furniture / Home Store,True
3947,Neustadt/Süd,Taqueria Especial,4c2669be136d20a11952e561,50.92024859848184,6.955969536914512,Mexican Restaurant,True
3949,Altstadt/Süd,Persisches Restaurant Pinocchio,4dbc66380cb691071ca264c8,50.93198896757184,6.942066550254822,Persian Restaurant,True
3950,Neustadt/Süd,El Allioli,4cd05a2b5b5ca35de76a7bf0,50.92156729363634,6.95497127496777,Spanish Restaurant,True
3952,Altstadt/Süd,Well Being 1,4c17b61cfe5a76b072f30015,50.935509,6.942661,Vegetarian / Vegan Restaurant,True
4055,Rath/Heumar,Perino,4e22cb45e4cdf685919306ca,50.92150310747268,7.082287600482814,Italian Restaurant,True
4056,Rath/Heumar,REWE,4d468f980349224bded90e4f,50.9246513,7.0751927,Supermarket,True
4057,Rath/Heumar,Gaststätte B. Burger,50dd9c79e4b01d38984f5fc8,50.92143586074685,7.082022983083937,German Restaurant,True
4058,Rath/Heumar,Änderungsschneiderei Akkurt,5aba063ad41bb731e74327fd,50.922275,7.086067,Tailor Shop,True
4059,Rath/Heumar,Coco Pancho,4dcacb3a887769ff3d577143,50.920419,7.095207,Mexican Restaurant,True
4060,Rath/Heumar,Schmitzebud,4ca858bad971b1f7ce9e13e1,50.92010578827319,7.0985604437417615,Fast Food Restaurant,True
4061,Rath/Heumar,H Königsforst,4b6d4345f964a5201c6e2ce3,50.91991153744459,7.096503430979046,Tram Station,True
4062,Rath/Heumar,ALDI SÜD,4fe0b301e4b021443434b727,50.91867000000001,7.096889999999999,Supermarket,True
4063,Rath/Heumar,H Röttgensweg,4ea066dfb634b812264d93c6,50.92011353312984,7.09063155556465,Tram Station,True
4071,Neustadt/Süd,Einspänner,5311b815498e66aff6735fde,50.920253,6.959986,Café,True
4086,Neustadt/Süd,sabor 'ermoso,5588793c498e4cc35e8837a0,50.91990501637774,6.960388925486524,Café,True
4087,Neustadt/Süd,Epicerie Boucherie,4baa583bf964a52051613ae3,50.91983611344533,6.959479050964465,French Restaurant,True
4091,Neustadt/Süd,einbrand,5acfb5203362732c93dbcf44,50.918857,6.960136,Café,True
4100,Neustadt/Süd,Johann Schäfer,5a18460498fbfc0aa58d0d2b,50.91996412370586,6.95925570690669,Brewery,True
4101,Neustadt/Süd,Stecco Natura,596228a475cb8c5e66e723fd,50.91892,6.960249,Ice Cream Shop,True
4102,Neustadt/Süd,Bagatelle,5509d1a7498e7c26660ed4ee,50.91893362911093,6.962379348309189,French Restaurant,True
4104,Neustadt/Süd,Die fette Kuh,4e9c0accd22d8be589ae393f,50.918158,6.960733,Burger Joint,True
4107,Neustadt/Süd,Nimet-Grill,4b782a33f964a5204eb92ee3,50.920063,6.959732,Turkish Restaurant,True
4113,Neustadt/Süd,COMEDIA Theater,4bcec899937ca593a203af92,50.92067819360946,6.955173902138926,Theater,True
4114,Neustadt/Süd,Phaedra,5bafc949123a19002cc587fa,50.920227,6.958115,Mediterranean Restaurant,True
4115,Neustadt/Süd,Backes,4b05886af964a52050c422e3,50.91937959444938,6.960888180797993,Bar,True
4116,Neustadt/Süd,Eierplätzchen,4c13f0e0a1010f47fc954b18,50.91897074321758,6.964688301086426,Plaza,True
4117,Neustadt/Süd,ERNST Kaffeeröster,530ddfb2498ecd73fd0c3144,50.91796712155773,6.960538758032174,Coffee Roaster,True
4121,Neustadt/Süd,Nale,55d995ea498e40a790b5ae52,50.91913342729888,6.961809269760705,Bistro,True
4122,Neustadt/Süd,Sushi Ninja,526bd8c611d24647b36e00ff,50.91801867972695,6.960474794691088,Sushi Restaurant,True
4123,Neustadt/Süd,Flakes Corner,56754a40498ecd2d680a9633,50.91725105083636,6.960943937301636,Breakfast Spot,True
4124,Neustadt/Süd,485Grad,5658ce2b498e3d9d37f851ef,50.91906819247514,6.960195856278554,Pizza Place,True
4128,Neustadt/Süd,Cafe Sur,4bb4a1ca531c95218936eaa8,50.920224,6.953691,Café,True
4129,Neustadt/Süd,Little Italy,5ac8bc276f706a53e834068f,50.918329,6.959558,Italian Restaurant,True
4130,Neustadt/Süd,Römerpark,4b05886bf964a52080c422e3,50.919355,6.966051,Park,True
4132,Neustadt/Süd,Schmitz & Nittenwilm,4b4c1c26f964a5205eae26e3,50.91995037537624,6.953938430310985,Bakery,True
4136,Neustadt/Süd,Vina Asia Express,4c0c2e250efbd13a168afb85,50.91920382946255,6.960178211048048,Asian Restaurant,True
4137,Neustadt/Süd,Friedenspark,4bcb0e27b6c49c7414689191,50.91726626963172,6.967885494232178,Park,True
4141,Neustadt/Süd,Pizzeria Da Nino,4cd7151cfb5954818a94e750,50.91913149920893,6.960165170465937,Pizza Place,True
4142,Neustadt/Süd,Gelateria Cafeteria Süd,504e06fbe4b0720197358e26,50.91674046043124,6.965135710775975,Gelato Shop,True
4146,Neustadt/Süd,Bäckerei Hütten,4c0b5b2b009a0f472c09ebbf,50.91950387237296,6.960097023691227,Bakery,True
4149,Altstadt/Süd,Hussel Confiserie,4bb4394f9af3b713601c8c28,50.931448,6.963405,Chocolate Shop,True
4152,Neustadt/Süd,Zikade,4cc96859d063a1439d770db4,50.9198246469731,6.960332013691187,Vegetarian / Vegan Restaurant,True
4153,Neustadt/Süd,K11,51332d81e4b0f53f94a9d994,50.91570351154216,6.963719810414715,Climbing Gym,True
4155,Altstadt/Süd,Vapiano,59d15596916bc13f5cb48e4f,50.93089507,6.96423309,Italian Restaurant,True
4156,Neustadt/Süd,Formula Uno,4bcb24733740b713fed36165,50.919382021352,6.959660225766227,Café,True
4157,Neustadt/Süd,Bierlager,55a7d506498ee4b57bac8049,50.919024436710544,6.960269245758549,Beer Store,True
4160,Altstadt/Süd,Waidmeister Cafe Bar,52878269498e7593fe39888c,50.93218150119191,6.956323837465936,Café,True
4162,Neustadt/Süd,Latio Restaurant,4d430cb57fb0548100587179,50.92266242047915,6.9520011955594265,Italian Restaurant,True
4163,Neustadt/Süd,Jakob Fertig,4bc4a327920eb713ce051f2c,50.91955809679718,6.95992202386008,German Restaurant,True
4164,Ostheim,Lidl,4fcf611b3ac6d9ec9903763a,50.9299968,7.0481619,Supermarket,True
4165,Neubrück,ACR-Sportcenter,4b058873f964a520f5c622e3,50.92914127249093,7.062227235764399,Gym / Fitness Center,True
4166,Ostheim,H Autobahn,4dc39e3ee4cd169dc61eb985,50.92726709983252,7.0537081731551,Tram Station,True
4167,Gremberghoven,Kentucky Fried Chicken,4b0d5748f964a520a84623e3,50.917996,7.049836,Fried Chicken Joint,True
